Network_Code, Route_Code, Route_Direction, Segment, Sequence, Latitude, Longitude, Elevation
reseau_2012, 11, A,14,  27, 6.135581, 46.1853, 0

reseau_2012, 11, A,14,  28, 6.135588, 46.18525, 0

reseau_2012, 11, A,14,  29, 6.135527, 46.1849, 0

reseau_2012, 11, A,15,  0, 6.13447, 46.19276, 0

reseau_2012, 11, A,15,  1, 6.134706, 46.19254, 0

reseau_2012, 11, A,15,  2, 6.134856, 46.19241, 0

reseau_2012, 11, A,15,  3, 6.134972, 46.19229, 0

reseau_2012, 11, A,15,  4, 6.135136, 46.19213, 0

reseau_2012, 11, A,15,  5, 6.135449, 46.19184, 0

reseau_2012, 11, A,15,  6, 6.13576, 46.19156, 0

reseau_2012, 11, A,15,  7, 6.136037, 46.19138, 0

reseau_2012, 11, A,15,  8, 6.136728, 46.19066, 0

reseau_2012, 11, A,16,  0, 6.132142, 46.20391, 0

reseau_2012, 11, A,16,  1, 6.132086, 46.20383, 0

reseau_2012, 11, A,16,  2, 6.131989, 46.2037, 0

reseau_2012, 11, A,16,  3, 6.131854, 46.20344, 0

reseau_2012, 11, A,16,  4, 6.131691, 46.20304, 0

reseau_2012, 11, A,16,  5, 6.13154, 46.20274, 0

reseau_2012, 11, A,16,  6, 6.131354, 46.20248, 0

reseau_2012, 11, A,17,  0, 6.127969, 46.19658, 0

reseau_2012, 11, A,17,  1, 6.128108, 46.19646, 0

reseau_2012, 11, A,17,  2, 6.128457, 46.19627, 0

reseau_2012, 11, A,17,  3, 6.12931, 46.19583, 0

reseau_2012, 11, A,18,  0, 6.12931, 46.19583, 0

reseau_2012, 11, A,18,  1, 6.130921, 46.19492, 0

reseau_2012, 11, A,18,  2, 6.131656, 46.19452, 0

reseau_2012, 11, A,18,  3, 6.132567, 46.19399, 0

reseau_2012, 11, A,18,  4, 6.133159, 46.19366, 0

reseau_2012, 11, A,18,  5, 6.133444, 46.1935, 0

reseau_2012, 11, A,18,  6, 6.133776, 46.19329, 0

reseau_2012, 11, A,18,  7, 6.134047, 46.1931, 0

reseau_2012, 11, A,18,  8, 6.13447, 46.19276, 0

reseau_2012, 11, A,19,  0, 6.127382, 46.20758, 0

reseau_2012, 11, A,19,  1, 6.127697, 46.20746, 0

reseau_2012, 11, A,19,  2, 6.128006, 46.20734, 0

reseau_2012, 11, A,19,  3, 6.128103, 46.2073, 0

reseau_2012, 11, A,19,  4, 6.128111, 46.2073, 0

reseau_2012, 11, A,19,  5, 6.128119, 46.20729, 0

reseau_2012, 11, A,19,  6, 6.128127, 46.20729, 0

reseau_2012, 11, A,19,  7, 6.128134, 46.20729, 0

reseau_2012, 11, A,19,  8, 6.128141, 46.20728, 0

reseau_2012, 11, A,19,  9, 6.128147, 46.20728, 0

reseau_2012, 11, A,19,  10, 6.128152, 46.20727, 0

reseau_2012, 11, A,19,  11, 6.128157, 46.20727, 0

reseau_2012, 11, A,19,  12, 6.128161, 46.20726, 0

reseau_2012, 11, A,19,  13, 6.128164, 46.20726, 0

reseau_2012, 11, A,19,  14, 6.128167, 46.20725, 0

reseau_2012, 11, A,19,  15, 6.128169, 46.20724, 0

reseau_2012, 11, A,19,  16, 6.12817, 46.20724, 0

reseau_2012, 11, A,19,  17, 6.12817, 46.20723, 0

reseau_2012, 11, A,19,  18, 6.12817, 46.20723, 0

reseau_2012, 11, A,19,  19, 6.128168, 46.20722, 0

reseau_2012, 11, A,19,  20, 6.128166, 46.20721, 0

reseau_2012, 11, A,19,  21, 6.128163, 46.20721, 0

reseau_2012, 11, A,19,  22, 6.128119, 46.2071, 0

reseau_2012, 11, A,19,  23, 6.127646, 46.2065, 0

reseau_2012, 11, A,19,  24, 6.127278, 46.20592, 0

reseau_2012, 11, A,19,  25, 6.127229, 46.20574, 0

reseau_2012, 11, A,19,  26, 6.127273, 46.20538, 0

reseau_2012, 11, A,19,  27, 6.127359, 46.20472, 0

reseau_2012, 11, A,19,  28, 6.127371, 46.20466, 0

reseau_2012, 11, A,19,  29, 6.127425, 46.20464, 0

reseau_2012, 11, A,19,  30, 6.1275, 46.20463, 0

reseau_2012, 11, A,19,  31, 6.127567, 46.20463, 0

reseau_2012, 11, A,19,  32, 6.127989, 46.20466, 0

reseau_2012, 11, A,20,  0, 6.132561, 46.2054, 0

reseau_2012, 11, A,20,  1, 6.133062, 46.20546, 0

reseau_2012, 11, A,20,  2, 6.13412, 46.20557, 0

reseau_2012, 11, A,20,  3, 6.134137, 46.20557, 0

reseau_2012, 11, A,20,  4, 6.134154, 46.20557, 0

reseau_2012, 11, A,20,  5, 6.13417, 46.20557, 0

reseau_2012, 11, A,20,  6, 6.134187, 46.20557, 0

reseau_2012, 11, A,20,  7, 6.134203, 46.20557, 0

reseau_2012, 11, A,20,  8, 6.134219, 46.20557, 0

reseau_2012, 11, A,20,  9, 6.134234, 46.20556, 0

reseau_2012, 11, A,20,  10, 6.134249, 46.20556, 0

reseau_2012, 11, A,20,  11, 6.134263, 46.20555, 0

reseau_2012, 11, A,20,  12, 6.134276, 46.20555, 0

reseau_2012, 11, A,20,  13, 6.134289, 46.20554, 0

reseau_2012, 11, A,20,  14, 6.1343, 46.20553, 0

reseau_2012, 11, A,20,  15, 6.134311, 46.20552, 0

reseau_2012, 11, A,20,  16, 6.134321, 46.20551, 0

reseau_2012, 11, A,20,  17, 6.134329, 46.2055, 0

reseau_2012, 11, A,20,  18, 6.134336, 46.20549, 0

reseau_2012, 11, A,20,  19, 6.134342, 46.20548, 0

reseau_2012, 11, A,20,  20, 6.134346, 46.20547, 0

reseau_2012, 11, A,20,  21, 6.134349, 46.20546, 0

reseau_2012, 11, A,20,  22, 6.13435, 46.20544, 0

reseau_2012, 11, A,20,  23, 6.13435, 46.20543, 0

reseau_2012, 11, A,20,  24, 6.134348, 46.20542, 0

reseau_2012, 11, A,20,  25, 6.134345, 46.20541, 0

reseau_2012, 11, A,20,  26, 6.13434, 46.20539, 0

reseau_2012, 11, A,20,  27, 6.134334, 46.20538, 0

reseau_2012, 11, A,20,  28, 6.134326, 46.20537, 0

reseau_2012, 11, A,20,  29, 6.134318, 46.20536, 0

reseau_2012, 11, A,20,  30, 6.134159, 46.20517, 0

reseau_2012, 11, A,20,  31, 6.134098, 46.20508, 0

reseau_2012, 11, A,20,  32, 6.133992, 46.20494, 0

reseau_2012, 11, A,20,  33, 6.133867, 46.2048, 0

reseau_2012, 11, A,20,  34, 6.133757, 46.2047, 0

reseau_2012, 11, A,20,  35, 6.133629, 46.20461, 0

reseau_2012, 11, A,20,  36, 6.133489, 46.20452, 0

reseau_2012, 11, A,20,  37, 6.133309, 46.20444, 0

reseau_2012, 11, A,20,  38, 6.132614, 46.20419, 0

reseau_2012, 11, A,20,  39, 6.132334, 46.20404, 0

reseau_2012, 11, A,20,  40, 6.132237, 46.20398, 0

reseau_2012, 11, A,20,  41, 6.132142, 46.20391, 0

reseau_2012, 11, A,21,  0, 6.144719, 46.22347, 0

reseau_2012, 11, A,21,  1, 6.14437, 46.22341, 0

reseau_2012, 11, A,21,  2, 6.143198, 46.22321, 0

reseau_2012, 11, A,21,  3, 6.141222, 46.22287, 0

reseau_2012, 11, A,21,  4, 6.140742, 46.2228, 0

reseau_2012, 11, A,22,  0, 6.138457, 46.22304, 0

reseau_2012, 11, A,22,  1, 6.138329, 46.22287, 0

reseau_2012, 11, A,22,  2, 6.138189, 46.22264, 0

reseau_2012, 11, A,23,  0, 6.138189, 46.22264, 0

reseau_2012, 11, A,23,  1, 6.138139, 46.22259, 0

reseau_2012, 11, A,24,  0, 6.138139, 46.22259, 0

reseau_2012, 11, A,24,  1, 6.138131, 46.22255, 0

reseau_2012, 11, A,25,  0, 6.129706, 46.2009, 0

reseau_2012, 11, A,25,  1, 6.129608, 46.2008, 0

reseau_2012, 11, A,25,  2, 6.129286, 46.20046, 0

reseau_2012, 11, A,26,  0, 6.138131, 46.22255, 0

reseau_2012, 11, A,26,  1, 6.137903, 46.2221, 0

reseau_2012, 11, A,27,  0, 6.13406, 46.21898, 0

reseau_2012, 11, A,27,  1, 6.133773, 46.21875, 0

reseau_2012, 11, A,28,  0, 6.130935, 46.21631, 0

reseau_2012, 11, A,28,  1, 6.130877, 46.21622, 0

reseau_2012, 11, A,28,  2, 6.130792, 46.216, 0

reseau_2012, 11, A,28,  3, 6.130726, 46.21584, 0

reseau_2012, 11, A,29,  0, 6.137903, 46.2221, 0

reseau_2012, 11, A,29,  1, 6.137665, 46.2218, 0

reseau_2012, 11, A,30,  0, 6.137665, 46.2218, 0

reseau_2012, 11, A,30,  1, 6.136516, 46.22092, 0

reseau_2012, 11, A,30,  2, 6.135895, 46.22043, 0

reseau_2012, 11, A,30,  3, 6.135786, 46.22032, 0

reseau_2012, 11, A,31,  0, 6.135786, 46.22032, 0

reseau_2012, 11, A,31,  1, 6.135668, 46.22023, 0

reseau_2012, 11, A,31,  2, 6.135128, 46.21981, 0

reseau_2012, 11, A,31,  3, 6.134424, 46.21925, 0

reseau_2012, 11, A,31,  4, 6.134195, 46.21906, 0

reseau_2012, 11, A,31,  5, 6.13406, 46.21898, 0

reseau_2012, 11, A,32,  0, 6.131354, 46.20248, 0

reseau_2012, 11, A,32,  1, 6.131025, 46.20212, 0

reseau_2012, 11, A,32,  2, 6.130315, 46.20141, 0

reseau_2012, 11, A,32,  3, 6.130005, 46.20115, 0

reseau_2012, 11, A,33,  0, 6.131571, 46.20517, 0

reseau_2012, 11, A,33,  1, 6.13173, 46.20521, 0

reseau_2012, 11, A,33,  2, 6.131869, 46.20524, 0

reseau_2012, 11, A,33,  3, 6.132197, 46.20532, 0

reseau_2012, 11, A,33,  4, 6.132306, 46.20533, 0

reseau_2012, 11, A,34,  0, 6.135527, 46.1849, 0

reseau_2012, 11, A,34,  1, 6.135443, 46.18456, 0

reseau_2012, 11, A,34,  2, 6.135406, 46.18421, 0

reseau_2012, 11, A,34,  3, 6.135319, 46.18391, 0

reseau_2012, 11, A,34,  4, 6.135308, 46.18384, 0

reseau_2012, 11, A,34,  5, 6.135274, 46.18371, 0

reseau_2012, 11, A,34,  6, 6.135249, 46.18367, 0

reseau_2012, 11, A,34,  7, 6.135209, 46.18363, 0

reseau_2012, 11, A,35,  0, 6.135209, 46.18363, 0

reseau_2012, 11, A,35,  1, 6.135201, 46.18363, 0

reseau_2012, 11, A,35,  2, 6.135193, 46.18362, 0

reseau_2012, 11, A,35,  3, 6.135186, 46.18362, 0

reseau_2012, 11, A,35,  4, 6.135183, 46.18361, 0

reseau_2012, 11, A,35,  5, 6.13518, 46.18361, 0

reseau_2012, 11, A,35,  6, 6.135177, 46.18361, 0

reseau_2012, 11, A,35,  7, 6.13517, 46.18359, 0

reseau_2012, 11, A,35,  8, 6.135164, 46.18359, 0

reseau_2012, 11, A,35,  9, 6.135159, 46.18357, 0

reseau_2012, 11, A,35,  10, 6.135156, 46.18356, 0

reseau_2012, 11, A,35,  11, 6.135154, 46.18356, 0

reseau_2012, 11, A,35,  12, 6.135153, 46.18354, 0

reseau_2012, 11, A,35,  13, 6.135153, 46.18353, 0

reseau_2012, 11, A,35,  14, 6.135154, 46.18352, 0

reseau_2012, 11, A,35,  15, 6.135155, 46.18352, 0

reseau_2012, 11, A,35,  16, 6.135157, 46.18351, 0

reseau_2012, 11, A,35,  17, 6.135159, 46.18351, 0

reseau_2012, 11, A,35,  18, 6.135163, 46.1835, 0

reseau_2012, 11, A,36,  0, 6.135163, 46.1835, 0

reseau_2012, 11, A,36,  1, 6.135166, 46.18349, 0

reseau_2012, 11, A,36,  2, 6.13517, 46.18348, 0

reseau_2012, 11, A,36,  3, 6.135176, 46.18347, 0

reseau_2012, 11, A,36,  4, 6.135182, 46.18346, 0

reseau_2012, 11, A,36,  5, 6.135189, 46.18346, 0

reseau_2012, 11, A,36,  6, 6.135198, 46.18345, 0

reseau_2012, 11, A,36,  7, 6.135206, 46.18344, 0

reseau_2012, 11, A,36,  8, 6.135214, 46.18344, 0

reseau_2012, 11, A,36,  9, 6.135222, 46.18344, 0

reseau_2012, 11, A,36,  10, 6.135232, 46.18343, 0

reseau_2012, 11, A,36,  11, 6.135242, 46.18343, 0

reseau_2012, 11, A,36,  12, 6.135254, 46.18343, 0

reseau_2012, 11, A,36,  13, 6.135266, 46.18342, 0

reseau_2012, 11, A,36,  14, 6.135278, 46.18342, 0

reseau_2012, 11, A,36,  15, 6.13529, 46.18342, 0

reseau_2012, 11, A,36,  16, 6.135303, 46.18342, 0

reseau_2012, 11, A,36,  17, 6.135315, 46.18342, 0

reseau_2012, 11, A,36,  18, 6.135327, 46.18342, 0

reseau_2012, 11, A,36,  19, 6.135339, 46.18342, 0

reseau_2012, 11, A,36,  20, 6.135351, 46.18343, 0

reseau_2012, 11, A,37,  0, 6.135351, 46.18343, 0

reseau_2012, 11, A,37,  1, 6.135366, 46.18343, 0

reseau_2012, 11, A,37,  2, 6.13538, 46.18343, 0

reseau_2012, 11, A,37,  3, 6.135394, 46.18344, 0

reseau_2012, 11, A,37,  4, 6.135407, 46.18344, 0

reseau_2012, 11, A,37,  5, 6.13542, 46.18345, 0

reseau_2012, 11, A,37,  6, 6.135425, 46.18345, 0

reseau_2012, 11, A,37,  7, 6.13543, 46.18346, 0

reseau_2012, 11, A,37,  8, 6.135436, 46.18346, 0

reseau_2012, 11, A,37,  9, 6.135438, 46.18346, 0

reseau_2012, 11, A,37,  10, 6.135448, 46.18347, 0

reseau_2012, 11, A,37,  11, 6.135456, 46.18348, 0

reseau_2012, 11, A,37,  12, 6.135463, 46.18349, 0

reseau_2012, 11, A,37,  13, 6.135469, 46.18349, 0

reseau_2012, 11, A,38,  0, 6.135823, 46.18353, 0

reseau_2012, 11, A,38,  1, 6.135704, 46.18353, 0

reseau_2012, 11, A,38,  2, 6.135584, 46.18352, 0

reseau_2012, 11, A,38,  3, 6.135469, 46.18349, 0

reseau_2012, 11, A,39,  0, 6.135932, 46.18352, 0

reseau_2012, 11, A,39,  1, 6.136367, 46.18357, 0

reseau_2012, 11, A,40,  0, 6.133773, 46.21875, 0

reseau_2012, 11, A,40,  1, 6.133613, 46.21862, 0

reseau_2012, 11, A,40,  2, 6.133219, 46.21832, 0

reseau_2012, 11, A,40,  3, 6.132768, 46.21793, 0

reseau_2012, 11, A,40,  4, 6.131801, 46.21717, 0

reseau_2012, 11, A,40,  5, 6.131503, 46.21693, 0

reseau_2012, 11, A,40,  6, 6.131293, 46.21675, 0

reseau_2012, 11, A,40,  7, 6.131132, 46.21661, 0

reseau_2012, 11, A,40,  8, 6.130935, 46.21631, 0

reseau_2012, 11, A,41,  0, 6.135932, 46.18352, 0

reseau_2012, 11, A,41,  1, 6.135823, 46.18353, 0

reseau_2012, 11, A,42,  0, 6.129093, 46.21345, 0

reseau_2012, 11, A,42,  1, 6.129042, 46.21339, 0

reseau_2012, 11, A,42,  2, 6.128861, 46.21321, 0

reseau_2012, 11, A,42,  3, 6.128453, 46.21284, 0

reseau_2012, 11, A,42,  4, 6.128199, 46.21262, 0

reseau_2012, 11, A,42,  5, 6.127967, 46.21235, 0

reseau_2012, 11, A,42,  6, 6.12758, 46.2119, 0

reseau_2012, 11, A,42,  7, 6.127333, 46.21164, 0

reseau_2012, 11, A,42,  8, 6.127271, 46.21156, 0

reseau_2012, 11, A,42,  9, 6.127203, 46.21139, 0

reseau_2012, 11, A,42,  10, 6.127131, 46.21115, 0

reseau_2012, 11, A,42,  11, 6.12709, 46.21102, 0

reseau_2012, 11, A,42,  12, 6.127043, 46.21072, 0

reseau_2012, 11, A,43,  0, 6.136728, 46.19066, 0

reseau_2012, 11, A,43,  1, 6.136855, 46.19054, 0

reseau_2012, 11, A,43,  2, 6.137113, 46.19028, 0

reseau_2012, 11, A,43,  3, 6.137186, 46.19017, 0

reseau_2012, 11, A,44,  0, 6.129565, 46.21388, 0

reseau_2012, 11, A,44,  1, 6.12941, 46.21377, 0

reseau_2012, 11, A,44,  2, 6.129093, 46.21345, 0

reseau_2012, 11, A,45,  0, 6.140962, 46.18328, 0

reseau_2012, 11, A,45,  1, 6.141228, 46.18332, 0

reseau_2012, 11, A,45,  2, 6.14143, 46.18333, 0

reseau_2012, 11, A,45,  3, 6.14162, 46.1833, 0

reseau_2012, 11, A,45,  4, 6.141958, 46.18317, 0

reseau_2012, 11, A,45,  5, 6.142698, 46.18286, 0

reseau_2012, 11, A,45,  6, 6.143313, 46.18261, 0

reseau_2012, 11, A,45,  7, 6.144141, 46.18237, 0

reseau_2012, 11, A,46,  0, 6.130005, 46.20115, 0

reseau_2012, 11, A,46,  1, 6.129706, 46.2009, 0

reseau_2012, 11, A,47,  0, 6.129286, 46.20046, 0

reseau_2012, 11, A,47,  1, 6.128967, 46.20015, 0

reseau_2012, 11, A,48,  0, 6.128967, 46.20015, 0

reseau_2012, 11, A,48,  1, 6.128928, 46.20007, 0

reseau_2012, 11, A,48,  2, 6.128821, 46.19983, 0

reseau_2012, 11, A,48,  3, 6.128255, 46.19925, 0

reseau_2012, 11, A,48,  4, 6.128121, 46.19905, 0

reseau_2012, 11, A,48,  5, 6.128001, 46.19879, 0

reseau_2012, 11, A,48,  6, 6.12787, 46.19821, 0

reseau_2012, 11, A,48,  7, 6.127741, 46.19753, 0

reseau_2012, 11, A,48,  8, 6.127758, 46.19718, 0

reseau_2012, 11, A,48,  9, 6.127969, 46.19658, 0

reseau_2012, 11, A,49,  0, 6.138568, 46.22306, 0

reseau_2012, 11, A,49,  1, 6.138457, 46.22304, 0

reseau_2012, 11, A,50,  0, 6.144141, 46.18237, 0

reseau_2012, 11, A,50,  1, 6.144583, 46.18224, 0

reseau_2012, 11, A,50,  2, 6.14478, 46.18219, 0

reseau_2012, 11, A,50,  3, 6.144779, 46.18218, 0

reseau_2012, 11, A,50,  4, 6.144778, 46.18217, 0

reseau_2012, 11, A,50,  5, 6.144779, 46.18216, 0

reseau_2012, 11, A,50,  6, 6.144781, 46.18214, 0

reseau_2012, 11, A,50,  7, 6.144785, 46.18214, 0

reseau_2012, 11, A,50,  8, 6.14479, 46.18213, 0

reseau_2012, 11, A,50,  9, 6.144796, 46.18211, 0

reseau_2012, 11, A,50,  10, 6.144803, 46.18211, 0

reseau_2012, 11, A,50,  11, 6.144812, 46.18209, 0

reseau_2012, 11, A,50,  12, 6.144822, 46.18209, 0

reseau_2012, 11, A,50,  13, 6.144827, 46.18208, 0

reseau_2012, 11, A,50,  14, 6.144832, 46.18208, 0

reseau_2012, 11, A,50,  15, 6.144837, 46.18208, 0

reseau_2012, 11, A,50,  16, 6.144849, 46.18207, 0

reseau_2012, 11, A,50,  17, 6.14486, 46.18206, 0

reseau_2012, 11, A,50,  18, 6.144873, 46.18206, 0

reseau_2012, 11, A,50,  19, 6.144886, 46.18206, 0

reseau_2012, 11, A,50,  20, 6.144893, 46.18205, 0

reseau_2012, 11, A,50,  21, 6.144899, 46.18205, 0

reseau_2012, 11, A,50,  22, 6.144907, 46.18205, 0

reseau_2012, 11, A,50,  23, 6.144923, 46.18205, 0

reseau_2012, 11, A,50,  24, 6.144939, 46.18204, 0

reseau_2012, 11, A,50,  25, 6.144956, 46.18204, 0

reseau_2012, 11, A,50,  26, 6.144972, 46.18204, 0

reseau_2012, 11, A,50,  27, 6.144989, 46.18205, 0

reseau_2012, 11, A,50,  28, 6.145005, 46.18205, 0

reseau_2012, 11, A,50,  29, 6.145021, 46.18205, 0

reseau_2012, 11, A,50,  30, 6.145036, 46.18206, 0

reseau_2012, 11, A,50,  31, 6.145051, 46.18206, 0

reseau_2012, 11, A,50,  32, 6.145064, 46.18207, 0

reseau_2012, 11, A,50,  33, 6.145076, 46.18208, 0

reseau_2012, 11, A,50,  34, 6.145088, 46.18209, 0

reseau_2012, 11, A,50,  35, 6.145099, 46.18209, 0

reseau_2012, 11, A,50,  36, 6.145108, 46.1821, 0

reseau_2012, 11, A,50,  37, 6.145116, 46.18211, 0

reseau_2012, 11, A,50,  38, 6.145123, 46.18212, 0

reseau_2012, 11, A,50,  39, 6.145129, 46.18213, 0

reseau_2012, 11, A,50,  40, 6.145133, 46.18214, 0

reseau_2012, 11, A,50,  41, 6.145135, 46.18216, 0

reseau_2012, 11, A,50,  42, 6.145137, 46.18217, 0

reseau_2012, 11, A,50,  43, 6.145137, 46.18217, 0

reseau_2012, 11, A,50,  44, 6.145135, 46.18219, 0

reseau_2012, 11, A,50,  45, 6.145133, 46.1822, 0

reseau_2012, 11, A,50,  46, 6.145129, 46.18221, 0

reseau_2012, 11, A,50,  47, 6.145123, 46.18222, 0

reseau_2012, 11, A,50,  48, 6.145117, 46.18223, 0

reseau_2012, 11, A,50,  49, 6.145109, 46.18224, 0

reseau_2012, 11, A,50,  50, 6.145247, 46.18255, 0

reseau_2012, 11, A,50,  51, 6.145362, 46.18296, 0

reseau_2012, 11, A,50,  52, 6.145695, 46.18407, 0

reseau_2012, 11, A,50,  53, 6.145781, 46.18431, 0

reseau_2012, 11, A,51,  0, 6.130726, 46.21584, 0

reseau_2012, 11, A,51,  1, 6.130546, 46.21553, 0

reseau_2012, NE, A,0,  0, 6.109672, 46.2567, 0

reseau_2012, NE, A,0,  1, 6.10851, 46.2561, 0

reseau_2012, NE, A,0,  2, 6.108298, 46.25603, 0

reseau_2012, NE, A,0,  3, 6.107867, 46.25601, 0

reseau_2012, NE, A,0,  4, 6.107626, 46.25592, 0

reseau_2012, NE, A,1,  0, 6.094152, 46.25569, 0

reseau_2012, NE, A,1,  1, 6.094606, 46.25575, 0

reseau_2012, NE, A,1,  2, 6.095851, 46.25556, 0

reseau_2012, NE, A,1,  3, 6.096729, 46.25565, 0

reseau_2012, NE, A,1,  4, 6.097878, 46.25559, 0

reseau_2012, NE, A,1,  5, 6.099238, 46.25533, 0

reseau_2012, NE, A,1,  6, 6.100002, 46.25504, 0

reseau_2012, NE, A,2,  0, 6.094152, 46.25569, 0

reseau_2012, NE, A,2,  1, 6.093243, 46.25547, 0

reseau_2012, NE, A,2,  2, 6.089707, 46.25509, 0

reseau_2012, NE, A,2,  3, 6.088187, 46.25491, 0

reseau_2012, NE, A,2,  4, 6.087177, 46.25494, 0

reseau_2012, NE, A,3,  0, 6.087177, 46.25494, 0

reseau_2012, NE, A,3,  1, 6.085915, 46.255, 0

reseau_2012, NE, A,3,  2, 6.084839, 46.255, 0

reseau_2012, NE, A,3,  3, 6.083245, 46.25481, 0

reseau_2012, NE, A,3,  4, 6.081867, 46.2546, 0

reseau_2012, NE, A,3,  5, 6.081211, 46.25461, 0

reseau_2012, NE, A,3,  6, 6.080585, 46.25472, 0

reseau_2012, NE, A,4,  0, 6.142314, 46.20752, 0

reseau_2012, NE, A,4,  1, 6.142516, 46.20794, 0

reseau_2012, NE, A,4,  2, 6.142598, 46.20821, 0

reseau_2012, NE, A,5,  0, 6.142039, 46.20959, 0

reseau_2012, NE, A,5,  1, 6.141873, 46.20971, 0

reseau_2012, NE, A,5,  2, 6.141331, 46.21001, 0

reseau_2012, NE, A,5,  3, 6.141243, 46.21001, 0

reseau_2012, NE, A,6,  0, 6.139449, 46.20936, 0

reseau_2012, NE, A,6,  1, 6.139323, 46.20938, 0

reseau_2012, NE, A,6,  2, 6.139118, 46.20947, 0

reseau_2012, NE, A,6,  3, 6.138538, 46.20971, 0

reseau_2012, NE, A,7,  0, 6.138538, 46.20971, 0

reseau_2012, NE, A,7,  1, 6.137671, 46.21008, 0

reseau_2012, NE, A,7,  2, 6.136618, 46.21051, 0

reseau_2012, NE, A,7,  3, 6.136227, 46.21068, 0

reseau_2012, NE, A,7,  4, 6.135843, 46.21085, 0

reseau_2012, NE, A,7,  5, 6.135527, 46.21095, 0

reseau_2012, NE, A,7,  6, 6.135359, 46.21101, 0

reseau_2012, NE, A,7,  7, 6.134595, 46.21135, 0

reseau_2012, NE, A,7,  8, 6.134185, 46.21155, 0

reseau_2012, NE, A,7,  9, 6.133386, 46.21192, 0

reseau_2012, NE, A,8,  0, 6.133386, 46.21192, 0

reseau_2012, NE, A,8,  1, 6.132909, 46.21214, 0

reseau_2012, NE, A,8,  2, 6.131908, 46.21262, 0

reseau_2012, NE, A,8,  3, 6.131467, 46.21283, 0

reseau_2012, NE, A,8,  4, 6.129827, 46.21363, 0

reseau_2012, NE, A,9,  0, 6.129827, 46.21363, 0

reseau_2012, NE, A,9,  1, 6.129794, 46.21367, 0

reseau_2012, NE, A,9,  2, 6.129785, 46.21377, 0

reseau_2012, NE, A,9,  3, 6.129837, 46.2139, 0

reseau_2012, NE, A,9,  4, 6.129951, 46.21405, 0

reseau_2012, NE, A,9,  5, 6.130695, 46.21529, 0

reseau_2012, NE, A,9,  6, 6.130959, 46.21573, 0

reseau_2012, NE, A,9,  7, 6.130968, 46.21575, 0

reseau_2012, NE, A,9,  8, 6.130976, 46.21577, 0

reseau_2012, NE, A,9,  9, 6.130982, 46.21579, 0

reseau_2012, NE, A,9,  10, 6.130985, 46.21581, 0

reseau_2012, NE, A,9,  11, 6.130986, 46.21583, 0

reseau_2012, NE, A,9,  12, 6.130985, 46.21585, 0

reseau_2012, NE, A,9,  13, 6.130982, 46.21587, 0

reseau_2012, NE, A,9,  14, 6.130976, 46.21589, 0

reseau_2012, NE, A,9,  15, 6.130969, 46.2159, 0

reseau_2012, NE, A,9,  16, 6.130958, 46.21592, 0

reseau_2012, NE, A,9,  17, 6.130945, 46.21594, 0

reseau_2012, NE, A,9,  18, 6.13093, 46.21596, 0

reseau_2012, NE, A,9,  19, 6.130913, 46.21597, 0

reseau_2012, NE, A,9,  20, 6.130894, 46.21599, 0

reseau_2012, NE, A,9,  21, 6.130873, 46.216, 0

reseau_2012, NE, A,9,  22, 6.13085, 46.21601, 0

reseau_2012, NE, A,9,  23, 6.130826, 46.21603, 0

reseau_2012, NE, A,9,  24, 6.1308, 46.21603, 0

reseau_2012, NE, A,9,  25, 6.130637, 46.21609, 0

reseau_2012, NE, A,9,  26, 6.130225, 46.21622, 0

reseau_2012, NE, A,10,  0, 6.130225, 46.21622, 0

reseau_2012, NE, A,10,  1, 6.129752, 46.21636, 0

reseau_2012, NE, A,10,  2, 6.129289, 46.21652, 0

reseau_2012, NE, A,10,  3, 6.12866, 46.21675, 0

reseau_2012, NE, A,10,  4, 6.127926, 46.21704, 0

reseau_2012, NE, A,10,  5, 6.127188, 46.21737, 0

reseau_2012, NE, A,10,  6, 6.126991, 46.21749, 0

reseau_2012, NE, A,10,  7, 6.12673, 46.21764, 0

reseau_2012, NE, A,10,  8, 6.126621, 46.21772, 0

reseau_2012, NE, A,11,  0, 6.126621, 46.21772, 0

reseau_2012, NE, A,11,  1, 6.126481, 46.2178, 0

reseau_2012, NE, A,11,  2, 6.126362, 46.21788, 0

reseau_2012, NE, A,12,  0, 6.126362, 46.21788, 0

reseau_2012, NE, A,12,  1, 6.126357, 46.21789, 0

reseau_2012, NE, A,12,  2, 6.126351, 46.2179, 0

reseau_2012, NE, A,12,  3, 6.126346, 46.2179, 0

