year,month,day,hour,minute,second,delta_time,agencyid,date,route_code,servicevehicle,tripid,vehicleid,patternid,tripdirection,triplength,stopsequencenr,stopcode,stoplength,stoptimeschedule,stoptimereal,passengercounttripup,passengercounttripdown,passengercountstopup,passengercountstopdown,passengerloadstop,passengercountdoor1up,passengercountdoor1down,passengercountdoor2up,passengercountdoor2down,passengercountdoor3up,passengercountdoor3down,passengercountdoor4up,passengercountdoor4down,passengercountdoor5up,passengercountdoor5down,passengercountdoor6up,passengercountdoor6down,isredirection,isdelocalization,isrelocatization
12,10,1,0,1,17,43,TPG,2012-10-01 00:00:00,5,5-25,27095441,1136,49,R,11541,18,RIVE06,7285,2012-10-02 00:02:00,2012-10-02 00:01:17,24,19,5,2,16,0,0,2,2,1,0,2,0,0,0,0,0,N,N,N
12,10,1,0,1,18,62,TPG,2012-10-01 00:00:00,12,12-11,27089409,1812,27,R,8101,16,PTAR01,5550,2012-10-02 00:02:20,2012-10-02 00:01:18,9,10,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,19,-111,TPG,2012-10-01 00:00:00,D,D-24,27098122,20974,56,A,10130,20,PRPE00,8907,2012-10-01 23:59:28,2012-10-02 00:01:19,11,7,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,20,-60,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,5,VEVI00,1590,2012-10-02 00:00:20,2012-10-02 00:01:20,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,20,31,TPG,2012-10-01 00:00:00,2,6-16,27096435,745,82,R,8353,6,CBAC03,1611,2012-10-02 00:01:51,2012-10-02 00:01:20,12,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,20,-22,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,15,MANU00,5192,2012-10-02 00:00:58,2012-10-02 00:01:20,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,20,52,TPG,2012-10-01 00:00:00,3,3-9,27083292,731,70,R,7626,3,GOS01,609,2012-10-01 00:02:12,2012-10-01 00:01:20,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,26,34,TPG,2012-10-01 00:00:00,5,5-26,27095459,195,49,R,11541,8,NATI11,3596,2012-10-02 00:02:00,2012-10-02 00:01:26,14,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,27,9,TPG,2012-10-01 00:00:00,15,15-74,27090892,862,1,A,6832,9,UNIM02,2953,2012-10-02 00:01:36,2012-10-02 00:01:27,40,40,10,0,15,0,0,3,0,2,0,5,0,0,0,0,0,N,N,N
12,10,1,0,1,28,-101,TPG,2012-10-01 00:00:00,Y,Y-11,27099815,20963,60,R,24621,18,VROT00,13626,2012-10-01 23:59:47,2012-10-02 00:01:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,29,11,TPG,2012-10-01 00:00:00,D,D-25,27114733,20977,60,R,9423,20,JOCT01,8330,2012-10-02 00:01:40,2012-10-02 00:01:29,4,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,29,-36,TPG,2012-10-01 00:00:00,C,5-9,27095770,1107,20,A,12017,28,SION00,10128,2012-10-02 00:00:53,2012-10-02 00:01:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,30,-103,TPG,2012-10-01 00:00:00,10,10-3,27088614,788,72,R,6689,9,DOLE00,2741,2012-10-01 23:59:47,2012-10-02 00:01:30,20,18,0,2,9,0,0,0,0,0,2,0,0,0,0,0,0,N,N,N
12,10,1,0,1,32,-22,TPG,2012-10-01 00:00:00,Y,Y-9,27099883,20966,59,A,23306,25,MAIX00,11165,2012-10-02 00:01:10,2012-10-02 00:01:32,17,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,34,17,TPG,2012-10-01 00:00:00,8,8-7,27097256,185,6,A,10636,18,KRIG00,6480,2012-10-02 00:01:51,2012-10-02 00:01:34,9,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,35,66,TPG,2012-10-01 00:00:00,7,7-3,27096810,704,57,R,6952,20,CLAP00,6739,2012-10-02 00:02:41,2012-10-02 00:01:35,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,35,39,TPG,2012-10-01 00:00:00,15,15-84,27091162,872,1,A,6832,15,MOLE00,5193,2012-10-02 00:02:14,2012-10-02 00:01:35,25,23,1,1,4,0,0,1,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,1,35,-30,TPG,2012-10-01 00:00:00,14,14-44,27090079,868,21,R,12885,12,LYON00,6214,2012-10-02 00:01:05,2012-10-02 00:01:35,41,43,2,2,12,1,0,0,2,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,36,-29,TPG,2012-10-01 00:00:00,14,14-41,27089999,870,6,A,12788,18,VIUS01,7769,2012-10-02 00:01:07,2012-10-02 00:01:36,46,44,0,3,21,0,0,0,2,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,1,36,-76,TPG,2012-10-01 00:00:00,47,47-2,27095138,21902,14,R,2108,7,CRCO05,2108,2012-10-02 00:00:20,2012-10-02 00:01:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,37,90,TPG,2012-10-01 00:00:00,14,14-46,27090108,1811,6,A,12788,7,PTLA01,2931,2012-10-02 00:03:07,2012-10-02 00:01:37,42,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,38,116,TPG,2012-10-01 00:00:00,45,44-5,27094605,20983,11,A,5493,13,RANN00,4313,2012-10-02 00:03:34,2012-10-02 00:01:38,7,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,39,61,TPG,2012-10-01 00:00:00,15,15-71,27090786,869,3,R,7892,10,PLPA07,3391,2012-10-02 00:02:40,2012-10-02 00:01:39,30,35,5,5,15,0,0,5,4,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,1,39,-51,TPG,2012-10-01 00:00:00,1,9-18,27097347,1137,46,A,5929,9,CIRQ01,2464,2012-10-02 00:00:48,2012-10-02 00:01:39,15,15,8,0,8,1,0,0,0,0,0,7,0,0,0,0,0,N,N,N
12,10,1,0,1,39,31,TPG,2012-10-01 00:00:00,11,11-76,27089260,115,17,A,8883,11,DELC01,3531,2012-10-02 00:02:10,2012-10-02 00:01:39,9,9,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,40,-15,TPG,2012-10-01 00:00:00,7,7-7,27096904,731,57,R,6952,6,CORD01,2196,2012-10-02 00:01:25,2012-10-02 00:01:40,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,41,-157,TPG,2012-10-01 00:00:00,S,S-10,27099242,20943,34,A,12086,7,OULA01,2967,2012-10-01 23:59:04,2012-10-02 00:01:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,41,-197,TPG,2012-10-01 00:00:00,E,E-8,27098422,1167,4,A,13331,9,BLTE00,4952,2012-10-01 23:58:24,2012-10-02 00:01:41,11,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,42,58,TPG,2012-10-01 00:00:00,42,42-1,27094212,112,18,R,9431,22,STGE01,8305,2012-10-02 00:02:40,2012-10-02 00:01:42,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,42,-62,TPG,2012-10-01 00:00:00,2,19-31,27091299,765,82,R,8353,19,PLEV02,6578,2012-10-02 00:00:40,2012-10-02 00:01:42,24,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,43,43,TPG,2012-10-01 00:00:00,5,5-27,27095480,538,71,A,11960,9,GENT00,3358,2012-10-02 00:02:26,2012-10-02 00:01:43,33,26,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,43,57,TPG,2012-10-01 00:00:00,12,15-85,27091187,879,22,R,10413,13,RIVE08,4549,2012-10-02 00:02:40,2012-10-02 00:01:43,48,34,2,1,21,0,0,0,0,2,1,0,0,0,0,0,0,N,N,N
12,10,1,0,1,45,15,TPG,2012-10-01 00:00:00,10,10-4,27080851,786,67,A,6338,1,AERO10,0,2012-10-01 00:02:00,2012-10-01 00:01:45,19,19,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,45,-23,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,16,GLAI00,5379,2012-10-02 00:01:22,2012-10-02 00:01:45,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,45,-44,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,21,BLTE01,8640,2012-10-02 00:01:01,2012-10-02 00:01:45,2,5,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,46,-108,TPG,2012-10-01 00:00:00,9,11-77,27089300,138,36,R,11207,29,INDE01,9986,2012-10-01 23:59:58,2012-10-02 00:01:46,33,28,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,47,20,TPG,2012-10-01 00:00:00,21,21-64,27092146,1133,33,R,11951,3,PMEY01,807,2012-10-02 00:02:07,2012-10-02 00:01:47,5,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,47,20,TPG,2012-10-01 00:00:00,6,6-14,27096366,764,32,A,9086,12,DOLE01,4792,2012-10-02 00:02:07,2012-10-02 00:01:47,15,14,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,48,-10,TPG,2012-10-01 00:00:00,V,V-5,27099571,20390,9,R,15484,26,CARO01,11343,2012-10-02 00:01:38,2012-10-02 00:01:48,6,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,49,51,TPG,2012-10-01 00:00:00,10,10-5,27088707,790,67,A,6338,15,BAIR04,5417,2012-10-02 00:02:40,2012-10-02 00:01:49,20,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,51,-87,TPG,2012-10-01 00:00:00,D,D-24,27098122,20974,56,A,10130,21,HTIN00,9231,2012-10-02 00:00:24,2012-10-02 00:01:51,11,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,52,-69,TPG,2012-10-01 00:00:00,33,A-31,27097872,1106,12,R,2241,3,PMIO01,832,2012-10-02 00:00:43,2012-10-02 00:01:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,52,-133,TPG,2012-10-01 00:00:00,5,5-30,27095549,1168,71,A,11960,18,POST00,6260,2012-10-01 23:59:39,2012-10-02 00:01:52,24,25,2,0,18,0,0,0,0,1,0,1,0,0,0,0,0,N,N,N
12,10,1,0,1,52,71,TPG,2012-10-01 00:00:00,12,15-75,27090926,875,6,A,10184,9,ARME00,3046,2012-10-02 00:03:03,2012-10-02 00:01:52,37,39,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,52,9,TPG,2012-10-01 00:00:00,42,42-1,27083607,523,43,R,14301,2,PRBE03,586,2012-10-01 00:02:01,2012-10-01 00:01:52,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,53,60,TPG,2012-10-01 00:00:00,21,21-55,27092048,1134,31,A,11616,21,FONT00,7989,2012-10-02 00:02:53,2012-10-02 00:01:53,5,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,53,27,TPG,2012-10-01 00:00:00,14,14-51,27090210,874,23,R,12885,6,AVAN01,3429,2012-10-02 00:02:20,2012-10-02 00:01:53,31,34,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,53,-1,TPG,2012-10-01 00:00:00,9,1-4,27080477,1182,34,A,10774,3,MGNE00,714,2012-10-01 00:01:52,2012-10-01 00:01:53,16,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,54,206,TPG,2012-10-01 00:00:00,14,14C-52,27090578,881,90,R,13138,19,PLPA02,8741,2012-10-02 00:05:20,2012-10-02 00:01:54,20,20,6,2,7,0,1,6,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,1,55,-64,TPG,2012-10-01 00:00:00,28,28-4,27092718,20498,4,A,11390,4,APIA01,1162,2012-10-02 00:00:51,2012-10-02 00:01:55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,56,121,TPG,2012-10-01 00:00:00,8,8-16,27097056,175,79,R,10509,17,METR00,5724,2012-10-02 00:03:57,2012-10-02 00:01:56,6,4,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,56,-7,TPG,2012-10-01 00:00:00,9,1-54,27088175,140,34,A,10774,4,CAST00,1080,2012-10-02 00:01:49,2012-10-02 00:01:56,19,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,1,59,150,TPG,2012-10-01 00:00:00,45,44-5,27094605,20983,11,A,5493,14,EVOR00,4756,2012-10-02 00:04:29,2012-10-02 00:01:59,7,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,0,-24,TPG,2012-10-01 00:00:00,33,A-3,27085334,1105,12,R,2241,3,PMIO01,832,2012-10-01 00:01:36,2012-10-01 00:02:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,1,-1,TPG,2012-10-01 00:00:00,151,151-2,27091196,537,2,A,16619,2,CRIN01,4502,2012-10-02 00:02:00,2012-10-02 00:02:01,23,26,3,2,17,0,0,3,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,2,1,29,TPG,2012-10-01 00:00:00,6,6-23,27096571,753,34,R,8610,8,MTBL01,2513,2012-10-02 00:02:30,2012-10-02 00:02:01,23,21,2,0,9,0,0,2,0,0,0,0,0,0,0,0,0,N,Y,Y
12,10,1,0,2,2,27,TPG,2012-10-01 00:00:00,12,12-20,27081507,870,6,A,10184,2,PONT01,400,2012-10-01 00:02:29,2012-10-01 00:02:02,16,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,3,31,TPG,2012-10-01 00:00:00,12,14-43a,27114192,892,22,R,10413,6,GFAQ01,1942,2012-10-02 00:02:34,2012-10-02 00:02:03,20,22,1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,N,N,N
12,10,1,0,2,4,-4,TPG,2012-10-01 00:00:00,7,7-1,27084745,733,56,A,6841,1,HOPI00,0,2012-10-01 00:02:00,2012-10-01 00:02:04,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,5,127,TPG,2012-10-01 00:00:00,12,12-31,27089840,861,6,A,10184,24,GFAQ00,8449,2012-10-02 00:04:12,2012-10-02 00:02:05,59,60,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,6,94,TPG,2012-10-01 00:00:00,3,3-1,27092834,757,67,A,7997,10,SERV00,3458,2012-10-02 00:03:40,2012-10-02 00:02:06,17,17,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,N,N,N
12,10,1,0,2,7,-94,TPG,2012-10-01 00:00:00,9,11-77,27089300,138,36,R,11207,30,CAST01,10201,2012-10-02 00:00:33,2012-10-02 00:02:07,33,28,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,10,50,TPG,2012-10-01 00:00:00,14,14C-49,27090530,880,90,R,13138,4,MYRN01,1355,2012-10-02 00:03:00,2012-10-02 00:02:10,31,27,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,10,-14,TPG,2012-10-01 00:00:00,21,21-54,27082748,514,31,A,11616,2,JBRT01,390,2012-10-01 00:01:56,2012-10-01 00:02:10,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,10,-130,TPG,2012-10-01 00:00:00,11,1-58,27088262,111,17,A,8883,24,BMON02,8883,2012-10-02 00:00:00,2012-10-02 00:02:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,10,-97,TPG,2012-10-01 00:00:00,V,V-8,27099621,20378,8,A,15766,10,PYMA00,3399,2012-10-02 00:00:33,2012-10-02 00:02:10,13,12,0,1,10,0,0,0,0,0,0,0,1,0,0,0,0,N,N,N
12,10,1,0,2,11,126,TPG,2012-10-01 00:00:00,3,3-15,27092951,766,67,A,7997,21,PCHA00,7000,2012-10-02 00:04:17,2012-10-02 00:02:11,14,16,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,N,N,N
12,10,1,0,2,11,147,TPG,2012-10-01 00:00:00,1,9-70,27097588,127,49,R,7379,21,CTMI00,6351,2012-10-02 00:04:38,2012-10-02 00:02:11,21,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,12,-49,TPG,2012-10-01 00:00:00,E,G-28,27098834,1121,7,R,13561,22,BOIS01,8904,2012-10-02 00:01:23,2012-10-02 00:02:12,2,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,13,87,TPG,2012-10-01 00:00:00,14,14-68,27090412,898,7,A,12788,26,GRVI02,12788,2012-10-02 00:03:40,2012-10-02 00:02:13,62,55,0,2,7,0,1,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,13,-58,TPG,2012-10-01 00:00:00,28,28-7,27092793,20482,7,R,12355,6,VEMA01,1940,2012-10-02 00:01:15,2012-10-02 00:02:13,6,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,17,65,TPG,2012-10-01 00:00:00,3,3-9,27083292,731,70,R,7626,4,CALA01,929,2012-10-01 00:03:22,2012-10-01 00:02:17,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,17,-16,TPG,2012-10-01 00:00:00,15,12-7,27081845,1808,1,A,6832,2,PICY01,313,2012-10-01 00:02:01,2012-10-01 00:02:17,15,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,18,-55,TPG,2012-10-01 00:00:00,33,A-31,27097872,1106,12,R,2241,4,BGRI01,1152,2012-10-02 00:01:23,2012-10-02 00:02:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,18,82,TPG,2012-10-01 00:00:00,12,12-11,27089409,1812,27,R,8101,17,AUGS01,5867,2012-10-02 00:03:40,2012-10-02 00:02:18,9,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,19,-59,TPG,2012-10-01 00:00:00,14,14C-67,27090749,865,59,A,8298,12,BLDO00,4826,2012-10-02 00:01:20,2012-10-02 00:02:19,13,13,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,20,-131,TPG,2012-10-01 00:00:00,2,2-11,27091727,756,80,A,8003,13,SCLO00,4169,2012-10-02 00:00:09,2012-10-02 00:02:20,24,27,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,20,4,TPG,2012-10-01 00:00:00,8,8-7,27097256,185,6,A,10636,19,LAUB00,6747,2012-10-02 00:02:24,2012-10-02 00:02:20,9,8,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,2,21,-81,TPG,2012-10-01 00:00:00,10,10-3,27088614,788,72,R,6689,10,CHRM00,3019,2012-10-02 00:01:00,2012-10-02 00:02:21,20,18,2,2,9,0,0,0,2,1,0,0,0,1,0,0,0,N,N,N
12,10,1,0,2,21,44,TPG,2012-10-01 00:00:00,5,5-26,27095459,195,49,R,11541,9,VRMT01,3988,2012-10-02 00:03:05,2012-10-02 00:02:21,14,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,22,-148,TPG,2012-10-01 00:00:00,S,S-10,27099242,20943,34,A,12086,8,CCVT01,3403,2012-10-01 23:59:54,2012-10-02 00:02:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,23,-3,TPG,2012-10-01 00:00:00,14,14-44,27082016,883,91,A,10880,2,CRCO01,266,2012-10-01 00:02:20,2012-10-01 00:02:23,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,25,15,TPG,2012-10-01 00:00:00,15,15-81,27114106,871,3,R,7892,17,GDLA00,6178,2012-10-02 00:02:40,2012-10-02 00:02:25,38,35,0,2,6,0,1,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,25,1,TPG,2012-10-01 00:00:00,9,1-54,27088175,140,34,A,10774,5,INDE00,1311,2012-10-02 00:02:26,2012-10-02 00:02:25,19,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,26,74,TPG,2012-10-01 00:00:00,K,L-21,27099045,535,27,R,16530,28,ESRT01,15882,2012-10-02 00:03:40,2012-10-02 00:02:26,5,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,26,46,TPG,2012-10-01 00:00:00,12,14-69,27090441,867,22,R,10413,20,BLAN01,7026,2012-10-02 00:03:12,2012-10-02 00:02:26,35,36,0,2,8,0,0,0,1,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,2,26,34,TPG,2012-10-01 00:00:00,42,42-1,27083607,523,43,R,14301,3,VUIL00,869,2012-10-01 00:03:00,2012-10-01 00:02:26,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,26,-13,TPG,2012-10-01 00:00:00,33,A-3,27085334,1105,12,R,2241,4,BGRI01,1152,2012-10-01 00:02:13,2012-10-01 00:02:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,27,-47,TPG,2012-10-01 00:00:00,12,15-80,27091066,883,22,R,10413,26,BHET01,9208,2012-10-02 00:01:40,2012-10-02 00:02:27,57,54,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,27,-37,TPG,2012-10-01 00:00:00,14,14C-60,27090700,894,90,R,13138,11,VIUS00,5761,2012-10-02 00:01:50,2012-10-02 00:02:27,23,20,2,0,8,0,0,0,0,2,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,27,-68,TPG,2012-10-01 00:00:00,2,19-31,27091299,765,82,R,8353,20,RLAC01,6796,2012-10-02 00:01:19,2012-10-02 00:02:27,24,20,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,28,-130,TPG,2012-10-01 00:00:00,7,7-12,27096746,706,56,A,6841,14,CMAR00,4347,2012-10-02 00:00:18,2012-10-02 00:02:28,16,16,1,1,10,0,1,1,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,28,20,TPG,2012-10-01 00:00:00,3,3-4,27093131,759,70,R,7626,15,POTE01,4352,2012-10-02 00:02:48,2012-10-02 00:02:28,27,28,3,1,15,0,0,0,1,2,0,1,0,0,0,0,0,N,N,N
12,10,1,0,2,28,-21,TPG,2012-10-01 00:00:00,11,11-21,27088887,1162,18,R,8598,9,VRNT01,3541,2012-10-02 00:02:07,2012-10-02 00:02:28,7,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,29,-29,TPG,2012-10-01 00:00:00,14,14-54,27090237,890,6,A,12788,12,BAIR01,5647,2012-10-02 00:02:00,2012-10-02 00:02:29,59,55,5,3,22,0,0,2,0,2,0,1,3,0,0,0,0,N,N,N
12,10,1,0,2,29,11,TPG,2012-10-01 00:00:00,8,8-2,27097125,1183,77,R,11900,28,APIA01,10782,2012-10-02 00:02:40,2012-10-02 00:02:29,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,29,-69,TPG,2012-10-01 00:00:00,22,22-23,27092263,108,29,R,10902,14,CHLA01,6913,2012-10-02 00:01:20,2012-10-02 00:02:29,7,6,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,N,Y,Y
12,10,1,0,2,30,41,TPG,2012-10-01 00:00:00,5,5-25,27095441,1136,49,R,11541,19,TRSI02,7557,2012-10-02 00:03:11,2012-10-02 00:02:30,24,19,2,1,17,0,0,0,1,2,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,30,-69,TPG,2012-10-01 00:00:00,G,E-3,27085553,1147,55,A,12759,2,VOLL02,599,2012-10-01 00:01:21,2012-10-01 00:02:30,14,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,32,88,TPG,2012-10-01 00:00:00,7,7-3,27096810,704,57,R,6952,21,HOPI00,6952,2012-10-02 00:04:00,2012-10-02 00:02:32,10,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,32,79,TPG,2012-10-01 00:00:00,14,14-59,27090335,876,23,R,12885,19,QUID00,9444,2012-10-02 00:03:51,2012-10-02 00:02:32,34,40,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,N,N,N
12,10,1,0,2,33,-68,TPG,2012-10-01 00:00:00,8,8-17,27097080,1178,5,A,11806,8,CANO00,2608,2012-10-02 00:01:25,2012-10-02 00:02:33,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,33,-127,TPG,2012-10-01 00:00:00,4,4-8,27094049,511,33,A,9083,3,PLDI00,1402,2012-10-02 00:00:26,2012-10-02 00:02:33,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,34,-34,TPG,2012-10-01 00:00:00,23,22-1,27082811,144,14,R,11995,1,LERO01,0,2012-10-01 00:02:00,2012-10-01 00:02:34,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,35,4,TPG,2012-10-01 00:00:00,7,7-7,27096904,731,57,R,6952,7,CMAR01,2553,2012-10-02 00:02:39,2012-10-02 00:02:35,7,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,37,-32,TPG,2012-10-01 00:00:00,42,42-5,27094289,512,47,A,9735,17,COTR01,5716,2012-10-02 00:02:05,2012-10-02 00:02:37,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
12,10,1,0,2,39,66,TPG,2012-10-01 00:00:00,15,15-84,27091162,872,1,A,6832,16,BTNI00,5642,2012-10-02 00:03:45,2012-10-02 00:02:39,25,23,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,N,N,N
